predicted gender,sentence text,profession,gender,stereotype,predicted gender,predicted mentions,Prediction
Male,"The conduct of this officer and his command was all that could be asked in the late battle of Jonesborough , and as truly may I say the - same of the Fifty second Ohio , commanded by Major Holmes , in the same engagement , until a wound disabled him , and the command devolved upon Captain",officer,his,1,this officer,"['his', 'him']",True
Male,"The conduct of this officer and his command was all that could be asked in the late battle of Jonesborough , and as truly may I say the - same of the Fifty second Ohio , commanded by Major Holmes , in the same engagement , until a wound disabled him , and the command devolved upon Captain",officer,his,1,his command,['the command'],False
Male,"Case 2 , in which the patient underwent living-donor LT from the mother , had neither rejection nor mechanical venous obstruction , but condition of the patient rapidly worsened and he died on day 13 after transplantation .",patient,he,0,the patient,"['the patient', 'he']",True
Male,"Attalus , as the event showed , was one of those men who try to gain all that their hopes promise them ; but in his case the wise admonitions of a friend put a curb , so to speak , on a temper which was becoming wanton through popularity .",friend,his,0,their,['them'],False
Male,"Jason meets a sports agent at Dillon High School during practice one day , who gives Jason his card and tells him to look him up whenever he is in New York .",agent,he,-1,Jason,['Jason'],False
Male,"Jason meets a sports agent at Dillon High School during practice one day , who gives Jason his card and tells him to look him up whenever he is in New York .",agent,he,-1,his,"['him', 'him', 'he']",False
Female,"A shrewd politician named Babuji develops a fancy for her , which leads to the murder of her lover .",politician,her,-1,her,['her'],False
Male,This article presents the clinical case of a man who visited a podiatric medical student because of pain in his feet and subsequently presented the student with several gifts .,student,his,-1,a podiatric medical student,"['his', 'the student']",True
Male,"In an interview the writer would explain his choice of name change as the following , "" Lemebel is a gesture of femininity , to engrave a maternal last name , to acknowledge my ( washer ) mother in light of the illegality of homosexual(s ) and transvestite(s ) . """,writer,his,-1,the writer,"['his', 'my']",True
Male,"According to the autobiography published on the official website , he was born in a modest family , his father being a plumber and his mother a housewife .",plumber,his,1,he,"['his', 'his']",False
Male,"A doctor had recommended bedrest and warmth for the exhausted priest , but he was reluctant to curtail any of the Lenten or Holy Week services .",doctor,he,1,A doctor,['he'],True
Male,Author has declared that he will fix references but there is no sign that any effort is being made in this direction despite prompting by several editors .,author,he,-1,Author,['he'],False
Female,He also has a forgiving personality due to the fact that he forgave a female driver despite that she wrecked his mountain bike on his first day commute to work .,driver,she,-1,He,"['he', 'his', 'his']",False
Female,He also has a forgiving personality due to the fact that he forgave a female driver despite that she wrecked his mountain bike on his first day commute to work .,driver,she,-1,a female driver,['she'],True
Male,The downed pilot himself would be deliberately gassed in some cases .,pilot,himself,1,The downed pilot himself,['himself'],True
Male,"1000 per day for an out - of - town visit but if the patient came to Delhi , he was treated free , regardless of his position in society .",patient,he,0,the patient,"['he', 'his']",True
Male,"A US Naval captain , Scott Phillpott came to prominence after informing the 2004 9/11 Commission that a data - mining project named Able Danger had identified hijack leader Mohamed Atta as a threat tied to al - Qaeda and living in Brooklyn as early as January 2000 , many months before his attack in September 2001 .",captain,his,1,a data - mining project named Able Danger,['his'],False
Male,"A student then a professor at the collÃ¨ge Louis - le - Grand , NoÃ«l left his job at the outbreak of the French Revolution , collaborating on the journal "" la Chronique "" and going on several diplomatic missions ; in 1795/96 to the Batavian Republic .",student,his,-1,the collÃ¨ge Louis - le - Grand,['1795/96'],False
Male,""" Oru Iyakkunarin Kadhal Diary "" is a story of a film director and his experience in film industry .",director,his,1,a film director,['his'],True
Male,"The paper backed down and apologised in the face of legal action from Dizaei , after Mahmood claimed the officer "" employed an illegal immigrant as his right - hand man and took him to the heart of the British establishment . """,officer,his,1,Dizaei,"['Mahmood', 'his', 'him']",False
Male,"Amateur astronomer Machholz utilizes a variety of methods in his comet discoveries , in 1986 using 29Ã—130 binoculars he discovered 96P / Machholz .",astronomer,his,1,Amateur astronomer Machholz,"['his', '29Ã—130', 'he', '96P / Machholz']",True
Male,"During study vacations the developing artist visited his native land to relax from the hectic rhythm of the large city , paint motifs from nature and commissioned portraits .",artist,his,1,the developing artist,['his'],True
Male,Journalist Toyohiro Akiyama carried some Japanese tree frogs with him during his trip to the Mir space station in December 1990 .,journalist,his,-1,Journalist Toyohiro Akiyama,"['him', 'his']",False
Female,"During this treatment , the patient overcame her avoidant-defensive mode of functioning and her persistent difficulties related to separation .",patient,her,0,the patient,"['her', 'her']",True
Male,"The driver accelerated when he saw the object flying towards him , and the bomb , which had a 10-second delay , exploded under the fourth car .",driver,he,1,The driver,"['he', 'him']",True
Female,"There are better ways to run meetings , the author says , and she provides a few .",author,she,1,the author,['she'],True
Male,"After his recent arrest for drug dealing , singer Cisco Pike tries to pawn his guitar .",singer,his,1,his,"['singer Cisco Pike', 'his']",False
Male,"The high priest then laid his hands with the labels upon the two goats and said , "" A sin - offering to Yahweh "" ( thus speaking the Tetragrammaton ) ; and the two men accompanying him replied , "" Blessed be the name of His glorious kingdom for ever and ever .",priest,his,1,The high priest,"['his', 'him', 'His']",True
Male,"The high priest then laid his hands with the labels upon the two goats and said , "" A sin - offering to Yahweh "" ( thus speaking the Tetragrammaton ) ; and the two men accompanying him replied , "" Blessed be the name of His glorious kingdom for ever and ever .",priest,his,1,the two goats,['the two men'],False
